"denom","timestamp","price","marketCap","dayVolume"
"satoshi",1660586400000,24119.5,461743000000,31779700000
"satoshi",1660590000000,24138.2,461618000000,32159700000
"satoshi",1660593600000,24055.3,460494000000,32590100000
"satoshi",1660597200000,24031.5,459059000000,32637700000
"satoshi",1660600800000,24036.2,459633000000,32661200000
"satoshi",1660604400000,24054.9,460868000000,32592500000
"satoshi",1660608000000,24179,462437000000,33404800000
"satoshi",1660611600000,24152.3,461339000000,33716200000
"satoshi",1660615200000,24201.1,462627000000,33701500000
"satoshi",1660618800000,24103.2,461326000000,32573900000
"satoshi",1660622400000,24144.2,461350000000,31764000000
"satoshi",1660626000000,24021.4,459334000000,30481500000
"satoshi",1660629600000,23933.2,457590000000,30475600000
"satoshi",1660633200000,24012.3,459184000000,28953200000
"satoshi",1660636800000,24038.4,459507000000,28138900000
"satoshi",1660640400000,24037.6,459590000000,27327500000
"satoshi",1660644000000,24104.1,461046000000,27334600000
"satoshi",1660647600000,24032.5,459620000000,27015900000
"satoshi",1660651200000,24043.5,459966000000,26818100000
"uakt",1659970800000,0.412862,69438100,648624
"uakt",1659974400000,0.411696,69327700,647502
"uakt",1659978000000,0.411959,69125200,655296
"uakt",1659981600000,0.413117,69457000,650831
"uakt",1659985200000,0.412881,69408400,634530
"uakt",1659988800000,0.413233,69058300,631445
"uakt",1659992400000,0.412417,69350100,632953
"uakt",1659996000000,0.412565,69291100,636510
"uakt",1659999600000,0.412238,69494300,627756
"uakt",1660003200000,0.413152,69496700,636714
"uakt",1660006800000,0.414613,69641000,647508
"uakt",1660010400000,0.413358,69514900,660951
"uakt",1660014000000,0.413817,69565200,677093
"uakt",1660017600000,0.414793,69744000,677629
"uakt",1660021200000,0.415333,69855200,671344
"uakt",1660024800000,0.416809,70183200,678862
"uakt",1660028400000,0.413269,69506100,681916
"uakt",1660032000000,0.413481,69536800,685081
"uakt",1660035600000,0.412908,69420900,687835
"uakt",1660039200000,0.411218,69395000,691115
"uakt",1660042800000,0.409022,68833700,690849
"uakt",1660046400000,0.406913,68689400,677351
"uakt",1660050000000,0.408781,68753900,690860
"uakt",1660053600000,0.409034,68527800,682850
"uakt",1660057200000,0.404792,68002600,693334
"uakt",1660060800000,0.405421,68124100,678288
"uakt",1660064400000,0.40615,68278200,672974
"uakt",1660068000000,0.405403,68425400,680108
"uakt",1660071600000,0.406052,68307000,698025
"uakt",1660075200000,0.405862,68285200,690824
"uakt",1660078800000,0.406824,68500100,683806
"uakt",1660082400000,0.407595,68579500,686340
"uakt",1660086000000,0.407461,68553400,684470
"uakt",1660089600000,0.406788,68442800,687431
"uakt",1660093200000,0.400564,67467300,694537
"uakt",1660096800000,0.400033,67344300,683089
"uakt",1660100400000,0.398395,67038700,689725
"uakt",1660104000000,0.398404,67052600,676134
"uakt",1660107600000,0.399382,67201200,672360
"uakt",1660111200000,0.399787,67262400,659703
"uakt",1660114800000,0.398711,67085300,637288
"uakt",1660118400000,0.399917,67290800,632270
"uakt",1660122000000,0.400157,67330100,628611
"uakt",1660125600000,0.400283,67362900,620652
"uakt",1660129200000,0.400268,67353500,613771
"uakt",1660132800000,0.399171,67316500,612852
"uakt",1660136400000,0.404022,67987700,680514
"uakt",1660140000000,0.409514,68906100,686648
"uakt",1660143600000,0.412016,69323400,698484
"uakt",1660147200000,0.41116,69181400,701615
"uakt",1660150800000,0.410422,69077400,715657
"uakt",1660154400000,0.411148,69188900,713629
"uakt",1660158000000,0.409213,68856400,715943
"uakt",1660161600000,0.408498,68840500,708752
"uakt",1660165200000,0.410314,69056000,716182
"uakt",1660168800000,0.41127,69188600,710850
"uakt",1660172400000,0.411398,69272700,706941
"uakt",1660176000000,0.408821,68879900,712717
"uakt",1660179600000,0.409983,68999300,690329
"uakt",1660183200000,0.411265,69254200,688761
"uakt",1660186800000,0.410125,69010900,685264
"uakt",1660190400000,0.41101,69133000,682222
"uakt",1660194000000,0.411884,69330900,706182
"uakt",1660197600000,0.416546,70121200,776332
"uakt",1660201200000,0.416399,70079600,776244
"uakt",1660204800000,0.416728,70038800,787357
"uakt",1660208400000,0.413753,69645600,775740
"uakt",1660212000000,0.414022,69675300,760893
"uakt",1660215600000,0.413687,69698900,752403
"uakt",1660219200000,0.414201,69649300,744487
"uakt",1660222800000,0.415701,69971200,718754
"uakt",1660226400000,0.414338,69819800,657097
"uakt",1660230000000,0.412669,70130000,635415
"uakt",1660233600000,0.41146,69213900,619999
"uakt",1660237200000,0.410682,69153500,621198
"uakt",1660240800000,0.416249,69920300,640275
"uakt",1660244400000,0.415697,70051800,652326
"uakt",1660248000000,0.41415,69807800,640157
"uakt",1660251600000,0.414419,69810500,629091
"uakt",1660255200000,0.413051,70038100,627481
"uakt",1660258800000,0.414344,69765700,632320
"uakt",1660262400000,0.411666,69433400,623602
"uakt",1660266000000,0.410613,68986200,617217
"uakt",1660269600000,0.40944,68945500,613053
"uakt",1660273200000,0.409208,69053900,607400
"uakt",1660276800000,0.409514,68999300,605585
"uakt",1660280400000,0.409838,68928600,596407
"uakt",1660284000000,0.409255,68921400,572582
"uakt",1660287600000,0.409038,68884000,522112
"uakt",1660291200000,0.410485,69144800,538411
"uakt",1660294800000,0.413483,69576300,579506
"uakt",1660298400000,0.418488,70249200,607687
"uakt",1660302000000,0.418894,70353500,632075
"uakt",1660305600000,0.417547,70369400,654937
"uakt",1660309200000,0.419552,70663100,670572
"uakt",1660312800000,0.419853,70714100,683966
"uakt",1660316400000,0.421442,70994400,704206
"uakt",1660320000000,0.42038,70957300,697917
"uakt",1660323600000,0.42094,70901700,683425
"uakt",1660327200000,0.421555,71006000,671477
"uakt",1660330800000,0.422723,71011600,670332
"uakt",1660334400000,0.421657,71159800,702402
"uakt",1660338000000,0.421526,71072100,701200
"uakt",1660341600000,0.423789,71381900,763969
"uakt",1660345200000,0.425147,71654100,760029
"uakt",1660348800000,0.427018,71974200,779579
"uakt",1660352400000,0.426764,72000900,776631
"uakt",1660356000000,0.427826,72072400,806895
"uakt",1660359600000,0.428788,72193500,814165
"uakt",1660363200000,0.4298,72389600,814957
"uakt",1660366800000,0.429967,72435700,823131
"uakt",1660370400000,0.430044,72423900,822347
"uakt",1660374000000,0.431949,72754700,867865
"uakt",1660377600000,0.432661,72903400,863691
"uakt",1660381200000,0.433584,73025700,853163
"uakt",1660384800000,0.432031,73022800,820121
"uakt",1660388400000,0.432718,72908400,801596
"uakt",1660392000000,0.432053,72797800,797059
"uakt",1660395600000,0.43567,73431200,837718
"uakt",1660399200000,0.436894,73431700,842585
"uakt",1660402800000,0.438909,73956900,863697
"uakt",1660406400000,0.438887,73954200,847266
"uakt",1660410000000,0.438059,73815700,834150
"uakt",1660413600000,0.439257,73860200,831333
"uakt",1660417200000,0.438035,73789500,845267
"uakt",1660420800000,0.438799,73892000,830284
"uakt",1660424400000,0.437801,73790700,801370
"uakt",1660428000000,0.438398,74019000,749093
"uakt",1660431600000,0.437456,73801700,746594
"uakt",1660435200000,0.436867,73647600,734920
"uakt",1660438800000,0.437542,73739700,730200
"uakt",1660442400000,0.437531,73663000,728998
"uakt",1660446000000,0.437672,73778600,704775
"uakt",1660449600000,0.437076,73646400,710419
"uakt",1660453200000,0.436845,73619600,691431
"uakt",1660456800000,0.436322,73542500,681821
"uakt",1660460400000,0.435805,73454700,662132
"uakt",1660464000000,0.436757,73589100,648285
"uakt",1660467600000,0.435199,73355400,639922
"uakt",1660471200000,0.436061,73475200,646127
"uakt",1660474800000,0.435454,73366900,646380
"uakt",1660478400000,0.434919,73490100,644516
"uakt",1660482000000,0.43376,73086300,596538
"uakt",1660485600000,0.431269,72481300,617951
"uakt",1660489200000,0.431105,72681700,604446
"uakt",1660492800000,0.431442,72748700,584860
"uakt",1660496400000,0.431269,72658000,578932
"uakt",1660500000000,0.429216,72465700,594895
"uakt",1660503600000,0.43035,72547500,610886
"uakt",1660507200000,0.429015,72454800,576302
"uakt",1660510800000,0.429224,72246600,577476
"uakt",1660514400000,0.428495,72375800,582365
"uakt",1660518000000,0.42941,72337300,578672
"uakt",1660521600000,0.427594,72111000,577250
"uakt",1660525200000,0.424515,71465500,598027
"uakt",1660528800000,0.424758,71277600,590422
"uakt",1660532400000,0.427568,72190900,597823
"uakt",1660536000000,0.427422,72054000,603781
"uakt",1660539600000,0.427688,72245900,602852
"uakt",1660543200000,0.427616,72262700,619062
"uakt",1660546800000,0.420424,71267500,633448
"uakt",1660550400000,0.419103,70672300,636020
"uakt",1660554000000,0.41596,70221500,623861
"uakt",1660557600000,0.416483,70267100,628161
"uakt",1660561200000,0.419922,70781000,624509
"uakt",1660564800000,0.419807,70686000,635600
"uakt",1660568400000,0.418473,70581800,641231
"uakt",1660572000000,0.41867,70653200,629018
"uakt",1660575600000,0.419754,70819100,592595
"uakt",1660579200000,0.419448,70604500,599336
"uakt",1660582800000,0.41991,70710400,601698
"uakt",1660586400000,0.418337,70569600,583013
"uakt",1660590000000,0.419897,70719000,566097
"uakt",1660593600000,0.417075,70575900,561306
"uakt",1660597200000,0.418896,70633500,579704
"uakt",1660600800000,0.418834,70574700,595548
"uakt",1660604400000,0.42179,71034100,616051
"uakt",1660608000000,0.41815,70517500,615971
"uakt",1660611600000,0.418718,70557700,599232
"uakt",1660615200000,0.41953,70611900,584391
"uakt",1660618800000,0.418615,70742300,592017
"uakt",1660622400000,0.415891,70053100,599318
"uakt",1660626000000,0.416385,70094400,602013
"uakt",1660629600000,0.414692,69993100,588753
"uakt",1660633200000,0.415617,70059000,577914
"uakt",1660636800000,0.416646,70315900,554548
"uakt",1660640400000,0.416508,70279800,572086
"uakt",1660644000000,0.416836,70161300,589532
"uakt",1660647600000,0.416463,70200000,582726
"uakt",1660651200000,0.416344,70210400,578557
"uatolo",1659970800000,0,0,0
"uatolo",1659974400000,0,0,0
"uatolo",1659978000000,0,0,0
"uatolo",1659981600000,0,0,0
"uatolo",1659985200000,0,0,0
"uatolo",1659988800000,0,0,0
"uatolo",1659992400000,0,0,0
"uatolo",1659996000000,0,0,0
"uatolo",1659999600000,0,0,0
"uatolo",1660003200000,0,0,0
"uatolo",1660006800000,0,0,0
"uatolo",1660010400000,0,0,0
"uatolo",1660014000000,0,0,0
"uatolo",1660017600000,0,0,0
"uatolo",1660021200000,0,0,0
"uatolo",1660024800000,0,0,0
"uatolo",1660028400000,0,0,0
"uatolo",1660032000000,0,0,0
"uatolo",1660035600000,0,0,0
"uatolo",1660039200000,0,0,0
"uatolo",1660042800000,0,0,0
"uatolo",1660046400000,0,0,0
"uatolo",1660050000000,0,0,0
"uatolo",1660053600000,0,0,0
"uatolo",1660057200000,0,0,0
"uatolo",1660060800000,0,0,0
"uatolo",1660064400000,0,0,0
"uatolo",1660068000000,0,0,0
"uatolo",1660071600000,0,0,0
"uatolo",1660075200000,0,0,0
"uatolo",1660078800000,0,0,0
"uatolo",1660082400000,0,0,0
"uatolo",1660086000000,0,0,0
"uatolo",1660089600000,0,0,0
"uatolo",1660093200000,0,0,0
"uatolo",1660096800000,0,0,0
"uatolo",1660100400000,0,0,0
"uatolo",1660104000000,0,0,0
"uatolo",1660107600000,0,0,0
"uatolo",1660111200000,0,0,0
"uatolo",1660114800000,0,0,0
"uatolo",1660118400000,0,0,0
"uatolo",1660122000000,0,0,0
"uatolo",1660125600000,0,0,0
"uatolo",1660129200000,0,0,0
"uatolo",1660132800000,0,0,0
"uatolo",1660136400000,0,0,0
"uatolo",1660140000000,0,0,0
"uatolo",1660143600000,0,0,0
"uatolo",1660147200000,0,0,0
"uatolo",1660150800000,0,0,0
"uatolo",1660154400000,0,0,0
"uatolo",1660158000000,0,0,0
"uatolo",1660161600000,0,0,0
"uatolo",1660165200000,0,0,0
"uatolo",1660168800000,0,0,0
"uatolo",1660172400000,0,0,0
"uatolo",1660176000000,0,0,0
"uatolo",1660179600000,0,0,0
"uatolo",1660183200000,0,0,0
"uatolo",1660186800000,0,0,0
"uatolo",1660190400000,0,0,0
"uatolo",1660194000000,0,0,0
"uatolo",1660197600000,0,0,0
"uatolo",1660201200000,0,0,0
"uatolo",1660204800000,0,0,0
"uatolo",1660208400000,0,0,0
"uatolo",1660212000000,0,0,0
"uatolo",1660215600000,0,0,0
"uatolo",1660219200000,0,0,0
"uatolo",1660222800000,0,0,0
"uatolo",1660226400000,0,0,0
"uatolo",1660230000000,0,0,0
"uatolo",1660233600000,0,0,0
"uatolo",1660237200000,0,0,0
"uatolo",1660240800000,0,0,0
"uatolo",1660244400000,0,0,0
"uatolo",1660248000000,0,0,0
"uatolo",1660251600000,0,0,0
"uatolo",1660255200000,0,0,0
"uatolo",1660258800000,0,0,0
"uatolo",1660262400000,0,0,0
"uatolo",1660266000000,0,0,0
"uatolo",1660269600000,0,0,0
"uatolo",1660273200000,0,0,0
"uatolo",1660276800000,0,0,0
"uatolo",1660280400000,0,0,0
"uatolo",1660284000000,0,0,0
"uatolo",1660287600000,0,0,0
"uatolo",1660291200000,0,0,0
"uatolo",1660294800000,0,0,0
"uatolo",1660298400000,0,0,0
"uatolo",1660302000000,0,0,0
"uatolo",1660305600000,0,0,0
"uatolo",1660309200000,0,0,0
"uatolo",1660312800000,0,0,0
"uatolo",1660316400000,0,0,0
"uatolo",1660320000000,0,0,0
"uatolo",1660323600000,0,0,0
"uatolo",1660327200000,0,0,0
"uatolo",1660330800000,0,0,0
"uatolo",1660334400000,0,0,0
"uatolo",1660338000000,0,0,0
"uatolo",1660341600000,0,0,0
"uatolo",1660345200000,0,0,0
"uatolo",1660348800000,0,0,0
"uatolo",1660352400000,0,0,0
"uatolo",1660356000000,0,0,0
"uatolo",1660359600000,0,0,0
"uatolo",1660363200000,0,0,0
"uatolo",1660366800000,0,0,0
"uatolo",1660370400000,0,0,0
"uatolo",1660374000000,0,0,0
"uatolo",1660377600000,0,0,0
"uatolo",1660381200000,0,0,0
"uatolo",1660384800000,0,0,0
"uatolo",1660388400000,0,0,0
"uatolo",1660392000000,0,0,0
"uatolo",1660395600000,0,0,0
"uatolo",1660399200000,0,0,0
"uatolo",1660402800000,0,0,0
"uatolo",1660406400000,0,0,0
"uatolo",1660410000000,0,0,0
"uatolo",1660413600000,0,0,0
"uatolo",1660417200000,0,0,0
"uatolo",1660420800000,0,0,0
"uatolo",1660424400000,0,0,0
"uatolo",1660428000000,0,0,0
"uatolo",1660431600000,0,0,0
"uatolo",1660435200000,0,0,0
"uatolo",1660438800000,0,0,0
"uatolo",1660442400000,0,0,0
"uatolo",1660446000000,0,0,0
"uatolo",1660449600000,0,0,0
"uatolo",1660453200000,0,0,0
"uatolo",1660456800000,0,0,0
"uatolo",1660460400000,0,0,0
"uatolo",1660464000000,0,0,0
"uatolo",1660467600000,0,0,0
"uatolo",1660471200000,0,0,0
"uatolo",1660474800000,0,0,0
"uatolo",1660478400000,0,0,0
"uatolo",1660482000000,0,0,0
"uatolo",1660485600000,0,0,0
"uatolo",1660489200000,0,0,0
"uatolo",1660492800000,0,0,0
"uatolo",1660496400000,0,0,0
"uatolo",1660500000000,0,0,0
"uatolo",1660503600000,0,0,0
"uatolo",1660507200000,0,0,0
"uatolo",1660510800000,0,0,0
"uatolo",1660514400000,0,0,0
"uatolo",1660518000000,0,0,0
"uatolo",1660521600000,0,0,0
"uatolo",1660525200000,0,0,0
"uatolo",1660528800000,0,0,0
"uatolo",1660532400000,0,0,0
"uatolo",1660536000000,0,0,0
"uatolo",1660539600000,0,0,0
"uatolo",1660543200000,0,0,0
"uatolo",1660546800000,0,0,0
"uatolo",1660550400000,0,0,0
"uatolo",1660554000000,0,0,0
"uatolo",1660557600000,0,0,0
"uatolo",1660561200000,0,0,0
"uatolo",1660564800000,0,0,0
"uatolo",1660568400000,0,0,0
"uatolo",1660572000000,0,0,0
"uatolo",1660575600000,0,0,0
"uatolo",1660579200000,0,0,0
"uatolo",1660582800000,0,0,0
"uatolo",1660586400000,0,0,0
"uatolo",1660590000000,0,0,0
"uatolo",1660593600000,0,0,0
"uatolo",1660597200000,0,0,0
"uatolo",1660600800000,0,0,0
"uatolo",1660604400000,0,0,0
"uatolo",1660608000000,0,0,0
"uatolo",1660611600000,0,0,0
"uatolo",1660615200000,0,0,0
"uatolo",1660618800000,0,0,0
"uatolo",1660622400000,0,0,0
"uatolo",1660626000000,0,0,0
"uatolo",1660629600000,0,0,0
"uatolo",1660633200000,0,0,0
"uatolo",1660636800000,0,0,0
"uatolo",1660640400000,0,0,0
"uatolo",1660644000000,0,0,0
"uatolo",1660647600000,0,0,0
"uatolo",1660651200000,0,0,0
"uatom",1659970800000,11.9704,3514920000,343944000
"uatom",1659974400000,11.8741,3471810000,323735000
"uatom",1659978000000,11.7444,3447470000,325396000
"uatom",1659981600000,11.8104,3454420000,320952000
"uatom",1659985200000,11.805,3453180000,323301000
"uatom",1659988800000,11.8248,3459780000,323250000
"uatom",1659992400000,11.8359,3463010000,314963000
"uatom",1659996000000,11.7837,3441720000,311752000
"uatom",1659999600000,11.7244,3429530000,312068000
"uatom",1660003200000,11.8054,3458340000,294074000
"uatom",1660006800000,11.9691,3474320000,303594000
"uatom",1660010400000,11.8024,3454150000,305605000
"uatom",1660014000000,0,0,0
"uatom",1660017600000,0,0,0
"uatom",1660021200000,0,0,0
"uatom",1660024800000,0,0,0
"uatom",1660028400000,0,0,0
"uatom",1660032000000,0,0,0
"uatom",1660035600000,0,0,0
"uatom",1660039200000,0,0,0
"uatom",1660042800000,0,0,0
"uatom",1660046400000,0,0,0
"uatom",1660050000000,11.5423,3375790000,322740000
"uatom",1660053600000,11.3694,3327820000,321607000
"uatom",1660057200000,11.1791,3272700000,311164000
"uatom",1660060800000,11.2155,3283640000,302265000
"uatom",1660064400000,11.2048,3281150000,299463000
"uatom",1660068000000,11.2469,3290860000,299326000
"uatom",1660071600000,11.2404,3283930000,295912000
"uatom",1660075200000,11.2542,3289340000,297665000
"uatom",1660078800000,11.4643,3340670000,302266000
"uatom",1660082400000,11.5085,3367320000,300677000
"uatom",1660086000000,11.4879,3359640000,299778000
"uatom",1660089600000,11.4318,3353370000,299695000
"uatom",1660093200000,10.9632,3235530000,339197000
"uatom",1660096800000,10.8931,3186230000,343138000
"uatom",1660100400000,10.7222,3137680000,384047000
"uatom",1660104000000,10.7867,3158660000,388246000
"uatom",1660107600000,10.8636,3184360000,395023000
"uatom",1660111200000,10.8297,3168720000,383036000
"uatom",1660114800000,10.7999,3151260000,364300000
"uatom",1660118400000,10.8689,3180760000,357854000
"uatom",1660122000000,10.9745,3197720000,356735000
"uatom",1660125600000,10.9499,3197810000,351278000
"uatom",1660129200000,10.911,3192410000,341645000
"uatom",1660132800000,10.9733,3203080000,342570000
"uatom",1660136400000,11.5876,3381800000,370092000
"uatom",1660140000000,11.6811,3415010000,425813000
"uatom",1660143600000,11.966,3472030000,438750000
"uatom",1660147200000,11.9029,3487250000,452374000
"uatom",1660150800000,11.8116,3445920000,461031000
"uatom",1660154400000,11.8685,3472130000,467192000
"uatom",1660158000000,11.7375,3434230000,478908000
"uatom",1660161600000,11.7901,3452660000,473967000
"uatom",1660165200000,11.9531,3497320000,481247000
"uatom",1660168800000,11.9436,3490710000,466854000
"uatom",1660172400000,11.9058,3487220000,485059000
"uatom",1660176000000,11.9629,3485750000,485817000
"uatom",1660179600000,12.0532,3525600000,444931000
"uatom",1660183200000,12.0915,3525390000,410851000
"uatom",1660186800000,11.931,3488700000,390753000
"uatom",1660190400000,11.9857,3506850000,387308000
"uatom",1660194000000,12.1386,3531070000,389533000
"uatom",1660197600000,12.2783,3589480000,403782000
"uatom",1660201200000,12.2566,3593170000,402666000
"uatom",1660204800000,12.1756,3565170000,406889000
"uatom",1660208400000,12.1311,3543650000,407581000
"uatom",1660212000000,12.0617,3546330000,404397000
"uatom",1660215600000,12.0046,3509460000,411209000
"uatom",1660219200000,11.9985,3510480000,407310000
"uatom",1660222800000,12.1596,3555200000,381158000
"uatom",1660226400000,12.0379,3524330000,350780000
"uatom",1660230000000,12.0454,3523850000,345267000
"uatom",1660233600000,11.8485,3471730000,333643000
"uatom",1660237200000,11.9586,3492840000,320586000
"uatom",1660240800000,11.9884,3504380000,314051000
"uatom",1660244400000,11.9095,3493250000,309771000
"uatom",1660248000000,11.8995,3480150000,306371000
"uatom",1660251600000,11.9182,3491620000,302584000
"uatom",1660255200000,11.866,3481770000,295729000
"uatom",1660258800000,11.8625,3480440000,295101000
"uatom",1660262400000,11.7665,3440210000,297898000
"uatom",1660266000000,11.7292,3425960000,298035000
"uatom",1660269600000,11.7215,3433420000,287182000
"uatom",1660273200000,11.7521,3441730000,284823000
"uatom",1660276800000,11.7473,3435560000,279194000
"uatom",1660280400000,11.7119,3431680000,274106000
"uatom",1660284000000,11.6877,3424720000,260468000
"uatom",1660287600000,11.6199,3396570000,251280000
"uatom",1660291200000,11.7121,3413780000,247996000
"uatom",1660294800000,11.7639,3439580000,242751000
"uatom",1660298400000,11.8762,3461090000,243832000
"uatom",1660302000000,11.6187,3409530000,236653000
"uatom",1660305600000,11.5193,3370960000,241163000
"uatom",1660309200000,11.6801,3416540000,231974000
"uatom",1660312800000,11.7253,3430670000,228933000
"uatom",1660316400000,11.7277,3438100000,218138000
"uatom",1660320000000,11.8118,3455820000,215757000
"uatom",1660323600000,11.7513,3442500000,208759000
"uatom",1660327200000,11.7709,3444010000,207362000
"uatom",1660330800000,11.8414,3464620000,207041000
"uatom",1660334400000,11.9074,3487370000,210689000
"uatom",1660338000000,11.9087,3472840000,211287000
"uatom",1660341600000,11.8673,3471980000,212502000
"uatom",1660345200000,11.9509,3494080000,212520000
"uatom",1660348800000,12.0735,3529440000,212147000
"uatom",1660352400000,12.0306,3523040000,205852000
"uatom",1660356000000,12.1055,3546880000,205422000
"uatom",1660359600000,12.151,3552120000,203434000
"uatom",1660363200000,12.1636,3562380000,206160000
"uatom",1660366800000,12.1464,3553880000,209875000
"uatom",1660370400000,12.1719,3557560000,210597000
"uatom",1660374000000,12.2551,3589260000,221462000
"uatom",1660377600000,12.2901,3611050000,226800000
"uatom",1660381200000,12.2654,3602220000,231623000
"uatom",1660384800000,12.239,3582130000,231108000
"uatom",1660388400000,12.1249,3552830000,212505000
"uatom",1660392000000,12.0783,3533940000,204838000
"uatom",1660395600000,12.0477,3523330000,202943000
"uatom",1660399200000,12.1001,3527430000,199783000
"uatom",1660402800000,12.1117,3536960000,196445000
"uatom",1660406400000,12.0875,3536630000,193908000
"uatom",1660410000000,12.0777,3534770000,194736000
"uatom",1660413600000,12.1115,3543670000,194911000
"uatom",1660417200000,12.0015,3506480000,191868000
"uatom",1660420800000,11.9579,3502350000,189543000
"uatom",1660424400000,11.9785,3501380000,186507000
"uatom",1660428000000,11.9663,3507490000,185303000
"uatom",1660431600000,11.9101,3488520000,184772000
"uatom",1660435200000,11.9097,3485520000,176986000
"uatom",1660438800000,11.9457,3495160000,178876000
"uatom",1660442400000,11.9839,3493960000,179174000
"uatom",1660446000000,12.0118,3513360000,177276000
"uatom",1660449600000,12.0302,3523390000,174029000
"uatom",1660453200000,11.9946,3509510000,171948000
"uatom",1660456800000,12.0632,3528240000,172082000
"uatom",1660460400000,12.1037,3540390000,163623000
"uatom",1660464000000,12.1801,3560430000,163185000
"uatom",1660467600000,12.0902,3536660000,162063000
"uatom",1660471200000,12.1091,3543520000,158438000
"uatom",1660474800000,12.0073,3511460000,155321000
"uatom",1660478400000,11.9226,3496570000,154226000
"uatom",1660482000000,11.918,3482060000,155013000
"uatom",1660485600000,11.7788,3443180000,156268000
"uatom",1660489200000,11.8301,3460270000,157613000
"uatom",1660492800000,11.8543,3468170000,157202000
"uatom",1660496400000,11.6562,3415400000,160095000
"uatom",1660500000000,11.6079,3397510000,166017000
"uatom",1660503600000,11.6637,3410810000,164768000
"uatom",1660507200000,11.676,3411220000,162641000
"uatom",1660510800000,11.6593,3406770000,160986000
"uatom",1660514400000,11.6958,3429580000,167812000
"uatom",1660518000000,11.7132,3426850000,165542000
"uatom",1660521600000,11.611,3398600000,166399000
"uatom",1660525200000,11.7196,3429550000,168641000
"uatom",1660528800000,11.7408,3430130000,170222000
"uatom",1660532400000,11.8865,3478820000,175372000
"uatom",1660536000000,11.8017,3452930000,175717000
"uatom",1660539600000,11.7898,3448960000,175615000
"uatom",1660543200000,11.7231,3432010000,176695000
"uatom",1660546800000,11.4239,3349820000,180386000
"uatom",1660550400000,11.4678,3353230000,182786000
"uatom",1660554000000,11.4462,3340600000,178533000
"uatom",1660557600000,11.4688,3355720000,198884000
"uatom",1660561200000,11.5104,3361220000,202555000
"uatom",1660564800000,11.3929,3338890000,200641000
"uatom",1660568400000,11.3547,3337540000,200913000
"uatom",1660572000000,11.4855,3346350000,202916000
"uatom",1660575600000,11.402,3344520000,200689000
"uatom",1660579200000,11.4933,3356680000,202040000
"uatom",1660582800000,11.5801,3382540000,199102000
"uatom",1660586400000,11.4909,3367600000,197225000
"uatom",1660590000000,11.4351,3350730000,195019000
"uatom",1660593600000,11.3597,3329850000,190404000
"uatom",1660597200000,11.4076,3329100000,195766000
"uatom",1660600800000,11.4542,3347460000,194157000
"uatom",1660604400000,11.436,3346970000,194140000
"uatom",1660608000000,11.4242,3340580000,198262000
"uatom",1660611600000,11.4446,3329230000,199864000
"uatom",1660615200000,11.4893,3362720000,198677000
"uatom",1660618800000,11.3364,3331060000,195116000
"uatom",1660622400000,11.4438,3335430000,199729000
"uatom",1660626000000,11.3967,3336720000,199812000
"uatom",1660629600000,11.3238,3304590000,199716000
"uatom",1660633200000,11.391,3332820000,190287000
"uatom",1660636800000,11.5066,3364450000,185201000
"uatom",1660640400000,11.5016,3377430000,190366000
"uatom",1660644000000,11.624,3406060000,198548000
"uatom",1660647600000,11.5476,3380410000,197675000
"uatom",1660651200000,11.5934,3383650000,204850000
"uaxl",1659970800000,0,0,0
"uaxl",1659974400000,0,0,0
"uaxl",1659978000000,0,0,0
"uaxl",1659981600000,0,0,0
"uaxl",1659985200000,0,0,0
"uaxl",1659988800000,0,0,0
"uaxl",1659992400000,0,0,0
"uaxl",1659996000000,0,0,0
"uaxl",1659999600000,0,0,0
"uaxl",1660003200000,0,0,0
"uaxl",1660006800000,0,0,0
"uaxl",1660010400000,0,0,0
"uaxl",1660014000000,0,0,0
"uaxl",1660017600000,0,0,0
"uaxl",1660021200000,0,0,0
"uaxl",1660024800000,0,0,0
"uaxl",1660028400000,0,0,0
"uaxl",1660032000000,0,0,0
"uaxl",1660035600000,0,0,0
"uaxl",1660039200000,0,0,0
"uaxl",1660042800000,0,0,0
"uaxl",1660046400000,0,0,0
"uaxl",1660050000000,0,0,0
"uaxl",1660053600000,0,0,0
"uaxl",1660057200000,0,0,0
"uaxl",1660060800000,0,0,0
"uaxl",1660064400000,0,0,0
"uaxl",1660068000000,0,0,0
"uaxl",1660071600000,0,0,0
"uaxl",1660075200000,0,0,0
"uaxl",1660078800000,0,0,0
"uaxl",1660082400000,0,0,0
"uaxl",1660086000000,0,0,0
"uaxl",1660089600000,0,0,0
"uaxl",1660093200000,0,0,0
"uaxl",1660096800000,0,0,0
"uaxl",1660100400000,0,0,0
"uaxl",1660104000000,0,0,0
"uaxl",1660107600000,0,0,0
"uaxl",1660111200000,0,0,0
"uaxl",1660114800000,0,0,0
"uaxl",1660118400000,0,0,0
"uaxl",1660122000000,0,0,0
"uaxl",1660125600000,0,0,0
"uaxl",1660129200000,0,0,0
"uaxl",1660132800000,0,0,0
"uaxl",1660136400000,0,0,0
"uaxl",1660140000000,0,0,0
"uaxl",1660143600000,0,0,0
"uaxl",1660147200000,0,0,0
"uaxl",1660150800000,0,0,0
"uaxl",1660154400000,0,0,0
"uaxl",1660158000000,0,0,0
"uaxl",1660161600000,0,0,0
"uaxl",1660165200000,0,0,0
"uaxl",1660168800000,0,0,0
